document_id,title,publish_date,session,authors,ctr,category,tags,views,depth,full_reads_percent
62586a899a7947d80e84c757u1_Y5JvQRpSuRJpv8WVcog,"['орешкина', 'анонсировать', 'скорый', 'индексация', 'пенсия', 'соцвыплат', 'мрот']",2022-04-14 19:18:53,u1_Y5JvQRpSuRJpv8WVcog,['60bf2f0f9a79475cc856c5a1'],2.506,5409f11ce063da9c8b588a13,"['550c36d39a79473ea096d3da', '5409f292e063daa0f408b0fe', '544666f4cbb20f8b7a7d3632', '547d9fc5cbb20f7d39cad31b', '55157a739a79478558e2ca87', '56461a599a794772c84fe1ee']",15054,1.037,30.411
627fccd59a79476c8afd443338sD7_FNR4eYcAyU6BU91A,"['финляндия', 'заявить', 'готовый', 'ответ', 'россия', 'вступление', 'нато']",2022-05-14 16:04:41,38sD7_FNR4eYcAyU6BU91A,['60fa94ed9a7947b7152c986a'],4.757,5409f11ce063da9c8b588a12,"['5409f270e063daa0f408b0a7', '5409f196e063daa0f408ae65', '5464dfdbcbb20f75378e547b', '55ba10489a7947cf559e3806']",14386,1.049,32.33
628cb7829a794743efa48f57tk2kmnieT1muTKz7nZ1_xw,"['дело', 'кулька', 'обернуться', 'задержание', 'экспрезидент', 'молдавия']",2022-05-24 18:13:54,tk2kmnieT1muTKz7nZ1_xw,['59fc552d9a794760b916c4c7'],2.319,5409f11ce063da9c8b588a12,"['5409f2fae063daa0f408b1c4', '581667709a79470a486d3469', '5fb251bf9a794762b918bf7d', '5a27f3889a7947821667db3d', '585d0b0f9a7947773b1f8ba0']",3529,1.05,32.644
62820c7c9a7947f28bcd04c7gFntcgDQSSC8Dh7NIIte-g,"['мидиулирм', 'россия', 'составить', 'портрет', 'типичный', 'пьяный', 'водитель']",2022-05-16 09:27:26,gFntcgDQSSC8Dh7NIIte-g,[],0.0,5433e5decbb20f277b20eca9,"['5409f19be063daa0f408ae78', '5460dffecbb20f9f9279b229', '54747598cbb20f2256c125de']",3652,1.067,44.113
6210ed629a7947efe2008c3580sItosmQ-KkWS8XoaEc8w,"['путин', 'выразить', 'соболезнование', 'король', 'испание', 'изза', 'затонуть', 'судно']",2022-02-19 15:04:16,80sItosmQ-KkWS8XoaEc8w,[],0.0,5409f11ce063da9c8b588a12,"['58abcf539a7947f18bc079eb', '542673e4cbb20fee51ea5523', '549e4f269a79479a9227f978', '544651d6cbb20fd08522a036']",8606,1.187,45.526
620f6d839a794770e161219fKtVJsteHStO5oditt3Uvzw,"['токаи', 'счесть', 'неуважение', 'забвение', 'вклад', 'назарбаев', 'развитие', 'страна']",2022-02-18 11:23:41,KtVJsteHStO5oditt3Uvzw,['6206513e9a79476587e1e14e'],1.355,5409f11ce063da9c8b588a12,"['5497170e9a7947f390f48648', '5ef9f4d99a79472ee0bd9751', '543cfb50cbb20f4768f54642']",14419,1.095,24.738
620b4e029a79475459a242dd26ECv0UGTeqTGGvCcoJPiQ,"['юлий', 'навальный', 'приехать', 'суд', 'муж', 'колония']",2022-02-15 07:29:10,26ECv0UGTeqTGGvCcoJPiQ,[],0.0,5409f11ce063da9c8b588a12,"['5450c4f2cbb20fe5f23a195a', '59ef8a709a79473e7d107422', '5409f145e063daa0f408ad30']",16669,1.169,41.628
6234a92c9a7947f038abd793o69R056XTOeD4V2GwRYqyA,"['северсталь', 'расплатиться', 'бонд', 'изза', 'санкция', 'против', 'мордашов']",2022-03-23 14:46:35,o69R056XTOeD4V2GwRYqyA,['54215736cbb20f5cdfa7a8ce'],4.136,540d5eafcbb20f2524fc0509,"['549d22d49a794774b9d4b461', '578490e49a79474c51627097', '5409f294e063daa0f408b111', '5608e2d59a794711bcc0bcda']",92683,1.132,33.36
6252fcf19a79476e9a10002b_8lyqjI7QpCKCFBNZldkwg,"['два', 'человек', 'погибнуть', 'результат', 'дтп', 'микроавтобус', 'удмуртия']",2022-04-10 17:11:03,_8lyqjI7QpCKCFBNZldkwg,[],0.0,5433e5decbb20f277b20eca9,"['54263165cbb20fc5cc82528e', '54dc848a9a79477970b4fac1']",2773,1.092,44.789
6245b23a9a7947e45f906d3feY5ORUBeTFOthNbENT3v1A,"['путин', 'заявить', 'риск', 'новый', 'волна', 'миграция', 'развиваться', 'страна', 'европа']",2022-03-31 14:08:40,eY5ORUBeTFOthNbENT3v1A,['5a9fa2e39a79470cd086f61a'],4.292,5409f11ce063da9c8b588a12,"['58abcf539a7947f18bc079eb', '5449f0decbb20faa72b31f9c', '5409f250e063daa0f408b05d', '572b45069a7947664ea1b387']",33349,1.103,34.937
628cb0339a7947402ac4d4d2dGP2ttrMT22sSfh4eTB3Bg,"['путин', 'подписать', 'указ', 'снижение', 'продажа', 'валюта', 'экспортер']",2022-05-24 10:20:35,dGP2ttrMT22sSfh4eTB3Bg,[],2.928,5409f11ce063da9c8b588a13,"['54e7247e9a7947955b5ce084', '548eb54d2ae596d3a95e813f', '58abcf539a7947f18bc079eb']",21648,1.054,24.45
6283f60f9a794720c6779794w-cxlXkOTmGTh3fuGCYJyQ,"['россия', 'снять', 'ограничение', 'пересечение', 'граница', 'грузия', 'днр', 'лнр']",2022-05-17 20:46:26,w-cxlXkOTmGTh3fuGCYJyQ,"['61811d649a7947d02fdf5d95','5f106dd79a7947e2d2c14f68']",5.182,5433e5decbb20f277b20eca9,"['54dc85419a7947798a411f9d', '5409f37be063daa0f408b2ae', '5e8ec7799a7947848604a99e']",7342,1.053,28.766
621a39ba9a79472784f029d4syUO0LcrTS66k_nbAFQO9Q,"['место', 'украина', 'брать', 'контроль', 'российский', 'военный', 'карта']",2022-05-11 13:06:39,syUO0LcrTS66k_nbAFQO9Q,[],9.597,5409f11ce063da9c8b588a12,"['5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94', '5409f15de063daa0f408ada8', '5409f140e063daa0f408ad1d', '621a3d0c9a794728d449ae5e']",119263,1.12,19.698
625490459a7947fccbf585383JRExngqRdqMjqwYz-5lPw,"['эксредактор', 'sputnik', 'meedia', 'отпустить', 'подписка', 'невыезд', 'эстония']",2022-04-11 21:33:26,3JRExngqRdqMjqwYz-5lPw,[],0.0,5409f11ce063da9c8b588a12,"['55110d0e9a79475861c1cbdb', '5409f38fe063daa0f408b2e5', '55608f469a79476c0c4e0864', '5433f8cacbb20f1662a20a83', '5460c31ecbb20fc027d2e221', '546cb530cbb20f144b7e65c8']",1755,1.06,55.783
6202509c9a794772b0108123C09lXoQ5STiBDH36g-8dRg,"['умереть', 'работать', 'герман', 'ветеран', 'ленфильм', 'феликс', 'эскин']",2022-02-08 11:44:08,C09lXoQ5STiBDH36g-8dRg,[],0.0,5433e5decbb20f277b20eca9,"['5592a67b9a794719538ce421', '5592a8059a794719538cfb1c']",3106,1.184,46.619
628768e69a79474c70913b8fTwakOkuRS8-ISQYA8ilZnw,"['кремль', 'заявить', 'право', 'регион', 'брать', 'шефство', 'район', 'донбасс']",2022-05-20 10:26:11,TwakOkuRS8-ISQYA8ilZnw,[],1.241,5409f11ce063da9c8b588a12,"['545caa9ecbb20f366651641e', '5409f297e063daa0f408b11c', '5409f37be063daa0f408b2ae', '545ce7a3cbb20f02192fb141', '542a9a09cbb20f2879a666c9']",5699,1.079,35.111
628b592b9a7947c7f2c77d2aiAixTOEnT5K7wHO0UTE9xw,"['эксминистр', 'транспорт', 'утвердить', 'должность', 'глава', 'автоваз']",2022-05-23 10:09:20,iAixTOEnT5K7wHO0UTE9xw,"['5f36b3779a794782606d90c9','54215736cbb20f5cdfa7a8ce']",1.293,540d5eafcbb20f2524fc0509,"['5453af87cbb20f4a65f19d13', '5445f21bcbb20f02abbf2881', '5409f15be063daa0f408ad93']",3226,1.057,35.71
625f81fe9a79476a456b64f6YYWhArhCTFy0cK7iZ_F4Lw,"['губернатор', 'заявить', 'начало', 'ремонт', 'дом', 'обстрелять', 'белгородский', 'село']",2022-04-20 03:55:22,YYWhArhCTFy0cK7iZ_F4Lw,[],0.0,5409f11ce063da9c8b588a12,"['55686a349a7947102532e138', '54272eedcbb20f67193b15bf', '545c698dcbb20fef6aa0ce15', '621a3d0c9a794728d449ae5e', '54d1c0889a794742bd31d6e1']",1988,1.042,53.119
624ef4609a7947d040bc4d11GoZ7GkLeT7qKp-9x2ZMnBQ,"['социолог', 'описать', 'пять', 'стратегия', 'россиянин', 'кризис']",2022-04-07 21:00:12,GoZ7GkLeT7qKp-9x2ZMnBQ,['60f80a849a79476b9fdcd9ca'],3.917,5409f11ce063da9c8b588a13,"['5409f20ae063daa0f408af88', '5409f294e063daa0f408b111', '542ebbc0cbb20f35dc1f5305', '54d0cee49a7947e343ae540d', '57ce9ef19a7947293704f13d']",43872,1.147,26.322
624bf6389a79474279ebb800_SK1ix0CQsGpZ5LJBJCWLg,"['металлург', 'договориться', 'трейдер', 'ограничение', 'наценка']",2022-04-06 04:30:21,_SK1ix0CQsGpZ5LJBJCWLg,['6239c1df9a7947d8bb8f1236'],1.046,540d5eafcbb20f2524fc0509,"['5485e810cbb20fe31ee4165d', '54243eb1cbb20f69cad24b21', '54341782cbb20ff97344ab56', '5409f1e0e063daa0f408af2e', '54473e0acbb20fcec25d4865', '5409f416e063daa0f408b573', '5592951b9a794751dc83b326']",36516,1.18,23.532
6259445f9a79471ecfc95ee5JT9shWlyT1aVN5_wE5rh3A,"['кремло', 'назвать', 'первостепенный', 'задача', 'спецоперация', 'украина']",2022-04-15 10:23:24,JT9shWlyT1aVN5_wE5rh3A,"['6130a7379a79472aeb4546e3','54244e01cbb20f03076b236d']",11.038,5409f11ce063da9c8b588a12,"['5409f29be063daa0f408b157', '5409f15de063daa0f408ada8', '549a85859a794710fb268819', '545caa9ecbb20f366651641e', '542b9627cbb20f572a4d3a9f']",45858,1.048,14.589
627ea1799a79472991b28243eB3Uz1ptQTWkwg87YRqcdw,"['измаиль', 'переименовать', 'проспект', 'суворова', 'улица', 'московский']",2022-05-13 19:03:13,eB3Uz1ptQTWkwg87YRqcdw,[],0.0,5433e5decbb20f277b20eca9,"['555ee6fb9a7947834e4e415a', '5409f15de063daa0f408ada8', '54b2bc079a79474aab0b34fc', '55928e2d9a794751dc831d1a', '56a74b779a7947346656ad87']",2719,1.048,26.664
624a99a19a7947c8821304f9oDRNKxqDQaqt6jfp8J6Mng,"['глава', 'мид', 'грузия', 'назначить', 'посол', 'сша']",2022-04-04 07:14:51,oDRNKxqDQaqt6jfp8J6Mng,[],0.883,5409f11ce063da9c8b588a12,"['5409f2fae063daa0f408b1c5', '591d9b349a794768963fc69d', '5409f1a3e063daa0f408ae98', '5409f336e063daa0f408b239', '54591ac9cbb20f57c93ce084']",21681,1.129,42.793
6200faf49a79477fca13cd25n6nrSpA9SMCsqlYZ7H13Kg,"['посол', 'сша', 'заявить', 'поддержка', 'территориальный', 'претензия', 'япония', 'россия']",2022-02-07 12:53:17,n6nrSpA9SMCsqlYZ7H13Kg,['5878a2ec9a7947e531faf52c'],3.135,5409f11ce063da9c8b588a12,"['547c0367cbb20f53267f5320', '5409f15ae063daa0f408ad8c', '5409f15ee063daa0f408adb0', '5409f15de063daa0f408ada8']",28992,1.114,32.788
62598bc49a794740609f6ba351eMCgQSS-29xhUgKkbySw,"['россия', 'объявить', 'сотрудник', 'представительство', 'ес', 'персона', 'нон', 'грата']",2022-04-15 15:16:45,51eMCgQSS-29xhUgKkbySw,['606dbb339a7947bd8e80a947'],1.226,5409f11ce063da9c8b588a12,"['546b687bcbb20f06937090f3', '5409f168e063daa0f408add3', '5409f1a3e063daa0f408ae98', '55f311039a79477ea68dca56']",4194,1.062,50.0
6256f7d39a794753f09c1150LIC8WVXkTiWtf9Wvb4M1xA,"['шольц', 'назвать', 'раздражать', 'отказ', 'украина', 'принять', 'штайнмайер']",2022-04-13 17:54:00,LIC8WVXkTiWtf9Wvb4M1xA,['5e1ddee09a7947609de2f69b'],7.01,5409f11ce063da9c8b588a12,"['614cb40f9a79477066594352', '54fb02a29a7947067891faf0', '5409f15de063daa0f408ada8', '59e769ab9a794784016dbf12', '5426c60acbb20f76518c3e4c']",29157,1.05,36.972
628602829a7947c8c91110c7kvmu9dLCQS2jiZPk4NFrTw,"['ск', 'проверить', 'продавать', 'пост', 'администрация', 'президент', 'лжечиновник']",2022-05-19 09:50:00,kvmu9dLCQS2jiZPk4NFrTw,['59a9400f9a79470c57a3a420'],1.606,5409f11ce063da9c8b588a12,"['543c779ccbb20f66d9bcdbcd', '5409f14fe063daa0f408ad6b', '5409f3a4e063daa0f408b34f', '5409f15be063daa0f408ad93']",9854,1.057,41.719
620e1bc69a794772d297fadcAjS5Qjv2T9qhaAIh3wlj1g,"['зеленский', 'предложить', 'встреча', 'путина', 'формат']",2022-02-17 09:58:52,AjS5Qjv2T9qhaAIh3wlj1g,"['5ad4a3139a794723c35fa038','54195a4fcbb20f219d7fa7dd']",3.802,5409f11ce063da9c8b588a12,"['59e769ab9a794784016dbf12', '58abcf539a7947f18bc079eb']",46968,1.091,29.228
628f601f9a7947b316463996ey6J6HSkSXOJI0VRMOHOVQ,"['костин', 'предложить', 'создать', 'воронеж', 'i', 'базель', 'iii']",2022-05-26 12:49:14,ey6J6HSkSXOJI0VRMOHOVQ,"['5e1ddee09a7947609de2f69b','5bf2cdb19a7947e0aa3f5fa8']",4.251,5409f11ce063da9c8b588a18,"['542ba601cbb20f94b5f06047', '5409f160e063daa0f408adb9', '55928cc19a794751dc82f99f', '547f78eacbb20f805a7fa639', '54cb7b789a7947e87ac45e10', '5409f1ede063daa0f408af4a', '5409f15ae063daa0f408ad8f', '59e769ab9a794784016dbe9a', '59e769a09a794784016dab1a']",15830,1.048,14.283
62097a1e9a79473ab96aeab8etUfhypLRh-ASf3Tw2yJfw,"['украинский', 'правда', 'узнать', 'отъезд', 'украина', 'бизнесмен', 'forbes']",2022-02-13 22:14:22,etUfhypLRh-ASf3Tw2yJfw,['5edf68259a79470758e7ab2d'],4.127,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '549458ea9a794798759a326b', '5409f30ee063daa0f408b1e9', '55069f189a7947f24c29d989', '5465d532cbb20f705cce70aa', '5409f140e063daa0f408ad1d']",73965,1.109,35.424
624b3d719a7947101edafbc9Lg3pLgJuRgC5TrEqHqAHMQ,"['госдеп', 'предупредить', 'новый', 'санкция', 'против', 'россия']",2022-04-04 19:37:12,Lg3pLgJuRgC5TrEqHqAHMQ,['604f2c199a79478ec0029eae'],0.0,5409f11ce063da9c8b588a12,"['5409f37fe063daa0f408b2ba', '5409f294e063daa0f408b111', '621a3d0c9a794728d449ae5e', '5409f140e063daa0f408ad1d']",23936,1.176,38.82
6288a3799a79471eb0b2ba08JAXJtZ4BRiGeQWRnyq1wQQ,"['минобороны', 'сообщить', 'уничтожение', 'техника', 'сша', 'европа', 'житомир']",2022-05-21 08:44:04,JAXJtZ4BRiGeQWRnyq1wQQ,[],5.853,5409f11ce063da9c8b588a12,"['5409f198e063daa0f408ae6b', '560e57129a7947d153e4cfd4']",25084,1.06,25.319
61fdd5949a7947acbb865fdduleHmwQURICfQFQUMYNfJw,"['синоптик', 'прогнозировать', 'повышение', 'температура', 'европейский', 'россия']",2022-02-05 01:46:46,uleHmwQURICfQFQUMYNfJw,[],0.0,5433e5decbb20f277b20eca9,"['55928e909a794751dc8326bf', '5437d649cbb20f123c0b8259', '55928fab9a794751dc83416a', '558548b79a7947f84b84475e']",4047,1.15,40.672
62649ba59a79470162b09c56Oa9mEJoFRISy-wmo_94vwQ,"['германие', 'заявить', 'отсутствие', 'оправдание', 'эмбарго', 'газ', 'россия']",2022-04-24 00:50:00,Oa9mEJoFRISy-wmo_94vwQ,[],0.0,540d5eafcbb20f2524fc0509,"['5409f200e063daa0f408af68', '54dc84999a79477970b4fbb8', '542ebd48cbb20f49621bd9a0', '5409f2e9e063daa0f408b1ab', '54d207099a79475fd309d84c']",4530,1.04,36.512
623d73bb9a794746297d1c3dU5UdLigwQrOOTeWAjtdxGA,"['минобороны', 'сообщить', 'освобождение', 'пять', 'населить', 'пункт', 'украина']",2022-03-25 08:08:54,U5UdLigwQrOOTeWAjtdxGA,[],0.0,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '5409f198e063daa0f408ae6b']",81799,1.185,57.58
623deb339a7947829384ed00QMpFJjQdTj2kxQBpulN_Xw,"['лоукостер', 'победа', 'сократить', 'парк', 'самолет']",2022-03-25 17:14:30,QMpFJjQdTj2kxQBpulN_Xw,['606dc7aa9a7947c368c1d46c'],6.119,540d5eafcbb20f2524fc0509,"['565c2e929a7947c89d21784f', '5409f3e3e063daa0f408b48a', '5409f1c1e063daa0f408aee1']",78120,1.121,27.769
625a2c2c9a79476c9077bffa983BnxwyQWyMXSTUCHxanw,"['число', 'погибнуть', 'изза', 'шторм', 'агатон', 'филиппина', 'превысить', 'человек']",2022-04-16 02:56:07,983BnxwyQWyMXSTUCHxanw,[],0.0,5433e5decbb20f277b20eca9,"['5479e853cbb20f597f8b61b8', '542782e1cbb20f511edb2c55', '54333ba7cbb20f5241ec1dc4']",1814,1.049,50.331
62016a709a794727e9b883e0U2MBmacdR4-5feQwnFMKhg,"['глава', 'мид', 'германие', 'объяснить', 'отмена', 'встреча', 'зеленский']",2022-02-07 18:57:30,U2MBmacdR4-5feQwnFMKhg,[],0.0,5409f11ce063da9c8b588a12,"['610152559a79472a1a3b49ee', '5409f15ae063daa0f408ad8a', '5409f15de063daa0f408ada8', '5409f1b5e063daa0f408aebe']",18146,1.152,39.959
627129049a7947b789b63227iGAQABLjRLiUk1JJqYGkZg,"['патриарх', 'кирилл', 'заявить', 'нежелание', 'россия', 'кемлибо', 'воевать']",2022-05-03 13:48:19,iGAQABLjRLiUk1JJqYGkZg,['5e4663219a794736af922488'],1.651,5409f11ce063da9c8b588a12,"['550076029a794704385a5854', '548f08992ae596485d06cb0c', '5409f1c3e063daa0f408aee7']",3988,1.055,33.275
62736fb69a7947647a2db6359TN45ANTRGO22kkpBq2JEQ,"['роспотребнадзор', 'сообщить', 'отсутствие', 'случай', 'холера', 'россия']",2022-05-05 07:00:55,9TN45ANTRGO22kkpBq2JEQ,[],0.0,5433e5decbb20f277b20eca9,"['59190ef19a7947e878dc4154', '5409f18be063daa0f408ae49']",15275,1.05,43.234
6246da209a79475649404462XdOg-gwlRWmRWfFGWMj6-A,"['газпром', 'прекратить', 'участие', 'gazprom', 'germania', 'актив']",2022-04-01 11:39:36,XdOg-gwlRWmRWfFGWMj6-A,['57f797ee9a7947a5681d187e'],0.0,540d5eafcbb20f2524fc0509,"['5409f15de063daa0f408ada7', '5409f200e063daa0f408af68']",30997,1.123,40.875
6272132a9a7947e9fedfae85M7if-46qQo61wkWbhvibnQ,"['чешский', 'ppf', 'group', 'выйти', 'агробизнес', 'россия']",2022-05-04 06:41:34,M7if-46qQo61wkWbhvibnQ,['5a9fa2e39a79470cd086f61a'],2.079,540d5eafcbb20f2524fc0509,"['5585109d9a7947e8db0d2bb0', '553571879a79476dcae6ded3', '55928ddb9a794751dc831489']",7719,1.049,26.584
62736c919a7947620cb483779jJUmpiwS9aK0PaPV5_JJA,"['ск', 'начать', 'проверка', 'смерть', 'пассажир', 'экстренно', 'самар', 'рейс']",2022-05-05 07:11:13,9jJUmpiwS9aK0PaPV5_JJA,[],0.0,5433e5decbb20f277b20eca9,"['5409f18ae063daa0f408ae40', '59804e3d9a794715332ac30f', '5409f19be063daa0f408ae7a']",4422,1.087,47.083
623827449a7947413ba09653Ph8zC2aUQVupG0TxF2VNYg,"['ростов', 'сообщить', 'состояние', 'пострадавший', 'чп', 'теплотрасса']",2022-03-21 07:48:36,Ph8zC2aUQVupG0TxF2VNYg,[],0.0,5433e5decbb20f277b20eca9,"['547aae21cbb20f78c7650afe', '5575626d9a7947bdbdb02fc5', '5409f1c3e063daa0f408aee9', '549691df9a7947e301785ebd', '5426be0acbb20f0c544303a0']",2294,1.146,65.737
625d1dd89a7947976f221caeUyCLYxMKQgGV5sWWC6R_xg,"['собянин', 'оценить', 'число', 'человек', 'угроза', 'увольнение', 'москва', 'тысяча']",2022-04-18 09:31:20,UyCLYxMKQgGV5sWWC6R_xg,['5a8d11a39a7947c5e1550980'],2.457,540d5eafcbb20f2524fc0509,"['5440feebcbb20f9d2a870667', '5409f15be063daa0f408ad93', '54278ea3cbb20f3064df104c', '54a1e4cd9a79472092abee07']",12169,1.047,20.889
62458d359a7947d15fff68a9ZIoDpjR7TX2lw_N0W8eNDQ,"['рубль', 'конвертация', 'россия', 'поставлять', 'газ', 'европа', 'инфографика']",2022-03-31 15:07:45,ZIoDpjR7TX2lw_N0W8eNDQ,"['54215736cbb20f5cdfa7a8ce','5b8403979a79477107927783']",6.971,540d5eafcbb20f2524fc0509,"['5409f15de063daa0f408ada7', '5409f15de063daa0f408ada9', '58abcf539a7947f18bc079eb']",102548,1.27,54.764
6287a7d19a79476a1f48413fDacmMfIWTk6l_WDd_VJ0rg,"['белоруссия', 'запретить', 'российский', 'хреновина']",2022-05-20 15:02:04,DacmMfIWTk6l_WDd_VJ0rg,['619226fb9a7947e681606cc3'],9.818,540d5eafcbb20f2524fc0509,"['542d1e28cbb20f862ac2c1f6', '5a0a2d2a9a794720e9994872', '54dcaa5e9a79471bacf439cf']",15550,1.034,23.164
625e2d919a7947f39e1fbcbc9jfe6MBdRXSxOqGVdWqcTQ,"['белгородский', 'губернатор', 'сообщить', 'обстрел', 'село', 'сторона', 'украина']",2022-04-19 03:38:52,9jfe6MBdRXSxOqGVdWqcTQ,"['5bfd1d039a794755995093f8','61811d649a7947d02fdf5d95']",1.561,5409f11ce063da9c8b588a12,"['5fb59f349a794750d2f066a4', '54d1c0889a794742bd31d6e1', '54272eedcbb20f67193b15bf', '5409f15de063daa0f408ada8']",28418,1.039,32.782
625678809a79471624c4648fRT0MXDUgSbiWnOyK3U_GDA,"['брокер', 'универ', 'капитал', 'сообщить', 'разработка', 'план', 'санация']",2022-04-13 08:04:58,RT0MXDUgSbiWnOyK3U_GDA,['619b93349a7947b514905d23'],1.146,5409f11ce063da9c8b588a18,"['543ea51acbb20f3f46c10e07', '56685f899a79471d1b117b67', '5409f153e063daa0f408ad77']",7652,1.06,21.249
62457da99a7947c86ff0ad3eMMYtjDdXQ36BjJCbpm3OgA,"['кремло', 'заявить', 'уважение', 'мнение', 'южный', 'осетие', 'вхождение', 'россия']",2022-03-31 10:16:53,MMYtjDdXQ36BjJCbpm3OgA,['60bf2f0f9a79475cc856c5a1'],2.066,5409f11ce063da9c8b588a12,"['545caa9ecbb20f366651641e', '546a3320cbb20fe17cdc5661', '54882438cbb20f0c07f3d28e']",36247,1.109,28.311
6247fbbf9a794724c05a8f9elOQUAlaMTQO0otEhh6r_UA,"['минобороны', 'сообщить', 'два', 'сбить', 'украинский', 'ми']",2022-04-02 07:44:18,lOQUAlaMTQO0otEhh6r_UA,['5f106dd79a7947e2d2c14f68'],4.594,5409f11ce063da9c8b588a12,"['5409f198e063daa0f408ae6b', '545221d5cbb20f7096ffbe09', '5409f15de063daa0f408ada8', '546370b3cbb20fd4a15af907']",55713,1.223,32.328
